Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta
2015,4.0,Les Corts,19.0,les Corts,26.0,56449.0
2015,4.0,Les Corts,19.0,les Corts,27.0,53966.0
2015,4.0,Les Corts,19.0,les Corts,28.0,50153.0
2015,4.0,Les Corts,19.0,les Corts,29.0,64415.0
2015,4.0,Les Corts,19.0,les Corts,30.0,65440.0
2015,4.0,Les Corts,19.0,les Corts,31.0,47769.0
2015,4.0,Les Corts,19.0,les Corts,32.0,49403.0
2015,4.0,Les Corts,19.0,les Corts,33.0,47454.0
2015,4.0,Les Corts,19.0,les Corts,34.0,71109.0
2015,4.0,Les Corts,19.0,les Corts,35.0,60306.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,36.0,47209.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,37.0,51575.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,38.0,54233.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,39.0,46807.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,40.0,37479.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,41.0,38493.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,42.0,39760.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,43.0,63203.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,44.0,49460.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,45.0,45395.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,46.0,75918.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,47.0,60451.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,48.0,62289.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,49.0,88107.0
2015,4.0,Les Corts,21.0,Pedralbes,50.0,113209.0
2015,4.0,Les Corts,21.0,Pedralbes,51.0,62883.0
2015,4.0,Les Corts,21.0,Pedralbes,52.0,113209.0
2015,4.0,Les Corts,21.0,Pedralbes,53.0,74188.0
2015,4.0,Les Corts,21.0,Pedralbes,54.0,105742.0
2015,4.0,Les Corts,21.0,Pedralbes,55.0,113209.0
2015,4.0,Les Corts,21.0,Pedralbes,56.0,113209.0
2015,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,84.0,70901.0
"2015,5,Sarrià-Sant Gervasi,22,""Vallvidrera, el Tibidabo i les Planes"",1,46750.0,",,,,,,
"2015,5,Sarrià-Sant Gervasi,22,""Vallvidrera, el Tibidabo i les Planes"",2,89145.0,",,,,,,
"2015,5,Sarrià-Sant Gervasi,22,""Vallvidrera, el Tibidabo i les Planes"",3,78933.0,",,,,,,
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,4.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,5.0,110917.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,6.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,7.0,94551.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,8.0,98124.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,9.0,80913.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,10.0,73450.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,11.0,75438.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,12.0,63718.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,13.0,68676.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,14.0,81291.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,15.0,73520.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,16.0,59912.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,17.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,18.0,71111.0
2015,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,19.0,107683.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,20.0,80661.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,21.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,22.0,111438.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,23.0,60235.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,24.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,25.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,26.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,27.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,28.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,29.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,30.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,31.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,32.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,33.0,113048.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,34.0,70249.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,35.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,36.0,104942.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,37.0,74669.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,38.0,57287.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,39.0,103682.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,40.0,57107.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,41.0,62752.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,42.0,62787.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,43.0,64334.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,44.0,54928.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,45.0,87283.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,46.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,47.0,99713.0
2015,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,48.0,96303.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,49.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,50.0,71938.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,51.0,106906.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,52.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,53.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,54.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,55.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,56.0,103555.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,57.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,58.0,102802.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,59.0,102708.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,60.0,113209.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,61.0,53765.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,62.0,81857.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,63.0,79433.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,64.0,79151.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,65.0,71040.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,66.0,86754.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,67.0,87472.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,68.0,70098.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,69.0,71613.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,70.0,64666.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,71.0,58758.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,72.0,74519.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,73.0,61210.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,74.0,79243.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,75.0,69336.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,76.0,70155.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,77.0,83478.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,78.0,82157.0
2015,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,79.0,71062.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,80.0,59834.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,81.0,63642.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,82.0,53057.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,83.0,56799.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,84.0,53336.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,85.0,52164.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,86.0,53277.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,87.0,59850.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,88.0,62860.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,89.0,67913.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,90.0,58911.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,91.0,59348.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,92.0,83641.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,93.0,64539.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,94.0,80491.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,95.0,54565.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,96.0,53623.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,97.0,67422.0
2015,5.0,Sarrià-Sant Gervasi,27.0,el Putget i Farró,98.0,57028.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,1.0,46786.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,2.0,43821.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,3.0,42621.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,4.0,51262.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,6.0,67029.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,7.0,52830.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,8.0,46543.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,9.0,103257.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,10.0,57787.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,11.0,57809.0
2015,6.0,Gràcia,28.0,Vallcarca i els Penitents,12.0,74892.0
2015,6.0,Gràcia,29.0,el Coll,13.0,47062.0
2015,6.0,Gràcia,29.0,el Coll,14.0,42552.0
2015,6.0,Gràcia,29.0,el Coll,15.0,35684.0
2015,6.0,Gràcia,29.0,el Coll,16.0,35954.0
2015,6.0,Gràcia,29.0,el Coll,17.0,37857.0
2015,6.0,Gràcia,30.0,la Salut,18.0,43221.0
2015,6.0,Gràcia,30.0,la Salut,19.0,46233.0
2015,6.0,Gràcia,30.0,la Salut,20.0,43034.0
2015,6.0,Gràcia,30.0,la Salut,21.0,57963.0
2015,6.0,Gràcia,30.0,la Salut,22.0,48140.0
2015,6.0,Gràcia,30.0,la Salut,23.0,72194.0
2015,6.0,Gràcia,30.0,la Salut,24.0,48104.0
2015,6.0,Gràcia,30.0,la Salut,25.0,52143.0
2015,6.0,Gràcia,30.0,la Salut,26.0,47872.0
2015,6.0,Gràcia,30.0,la Salut,27.0,54824.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,28.0,40881.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,29.0,46013.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,30.0,39099.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,31.0,39904.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,32.0,40551.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,33.0,42937.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,34.0,42286.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,35.0,54465.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,36.0,52883.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,37.0,51801.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,38.0,44725.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,39.0,38576.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,40.0,49620.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,41.0,47803.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,42.0,54724.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,43.0,46805.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,44.0,58483.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,45.0,49762.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,46.0,37827.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,47.0,34511.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,48.0,39430.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,49.0,42643.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,50.0,33131.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,51.0,39327.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,52.0,38578.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,53.0,41547.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,54.0,39750.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,55.0,41926.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,56.0,33492.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,57.0,34252.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,58.0,36813.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,59.0,38440.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,60.0,38390.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,61.0,44272.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,62.0,40381.0
2015,6.0,Gràcia,31.0,Vila de Gràcia,63.0,38125.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,64.0,51939.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,65.0,52479.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,66.0,41253.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,67.0,43788.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,68.0,48204.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,69.0,50258.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,70.0,41649.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,71.0,52111.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,72.0,53800.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,73.0,44827.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,74.0,47250.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,75.0,58686.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,76.0,51292.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,77.0,38560.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,78.0,39599.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,79.0,43813.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,80.0,44360.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,81.0,44174.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,82.0,51201.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,83.0,51522.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,84.0,43609.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,85.0,49654.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,86.0,62528.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,87.0,58993.0
2015,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,88.0,47874.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,1.0,48261.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,2.0,34650.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,3.0,45902.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,4.0,39774.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,5.0,38821.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,6.0,46943.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,7.0,36664.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,8.0,55792.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,9.0,36730.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,10.0,43943.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,11.0,40792.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,12.0,38998.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,13.0,47806.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,14.0,33685.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,15.0,41940.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,16.0,51762.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,17.0,38299.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,18.0,45666.0
2015,7.0,Horta-Guinardó,33.0,el Baix Guinardó,19.0,42818.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,20.0,42769.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,21.0,50516.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,22.0,40140.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,23.0,30108.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,24.0,38540.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,25.0,36355.0
2015,7.0,Horta-Guinardó,34.0,Can Baró,26.0,36196.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,27.0,38211.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,28.0,38908.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,29.0,44129.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,30.0,36872.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,31.0,37835.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,32.0,40629.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,33.0,44116.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,34.0,46907.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,35.0,50524.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,36.0,46320.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,37.0,43317.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,38.0,40482.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,39.0,43633.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,40.0,39370.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,41.0,36087.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,42.0,38404.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,43.0,39453.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,44.0,44343.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,45.0,38391.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,46.0,37886.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,47.0,39226.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,48.0,38373.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,49.0,42910.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,50.0,37987.0
2015,7.0,Horta-Guinardó,35.0,el Guinardó,51.0,40155.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,52.0,54948.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,53.0,48977.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,54.0,60023.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,55.0,68650.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,56.0,45156.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,57.0,51203.0
2015,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,58.0,46356.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,59.0,28936.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,60.0,28723.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,61.0,34099.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,62.0,32124.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,63.0,27942.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,64.0,30112.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,65.0,26128.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,66.0,26908.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,67.0,26958.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,68.0,26785.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,69.0,28455.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,70.0,29182.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,71.0,33997.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,72.0,33486.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,73.0,28067.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,74.0,31116.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,75.0,31077.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,76.0,29092.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,77.0,28188.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,78.0,28687.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,79.0,29053.0
2015,7.0,Horta-Guinardó,37.0,el Carmel,80.0,33540.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,81.0,34909.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,82.0,32057.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,83.0,30227.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,84.0,32439.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,85.0,35276.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,86.0,32928.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,87.0,33279.0
2015,7.0,Horta-Guinardó,38.0,la Teixonera,88.0,30167.0
2015,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,89.0,45030.0
2015,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,90.0,36621.0
2015,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,91.0,37144.0
2015,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,92.0,27566.0
2015,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,93.0,36565.0
2015,7.0,Horta-Guinardó,40.0,Montbau,94.0,36637.0
2015,7.0,Horta-Guinardó,40.0,Montbau,95.0,39705.0
2015,7.0,Horta-Guinardó,40.0,Montbau,96.0,33039.0
2015,7.0,Horta-Guinardó,40.0,Montbau,97.0,40477.0
2015,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,98.0,57028.0
2015,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,99.0,45785.0
2015,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,100.0,38813.0
2015,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,101.0,39342.0
2015,7.0,Horta-Guinardó,42.0,la Clota,102.0,34801.0
2015,7.0,Horta-Guinardó,43.0,Horta,103.0,37667.0
2015,7.0,Horta-Guinardó,43.0,Horta,104.0,32758.0
2015,7.0,Horta-Guinardó,43.0,Horta,105.0,43262.0
2015,7.0,Horta-Guinardó,43.0,Horta,106.0,46339.0
2015,7.0,Horta-Guinardó,43.0,Horta,107.0,50144.0
2015,7.0,Horta-Guinardó,43.0,Horta,108.0,43866.0
2015,7.0,Horta-Guinardó,43.0,Horta,109.0,32271.0
2015,7.0,Horta-Guinardó,43.0,Horta,110.0,43644.0
2015,7.0,Horta-Guinardó,43.0,Horta,111.0,50889.0
2015,7.0,Horta-Guinardó,43.0,Horta,112.0,42901.0
2015,7.0,Horta-Guinardó,43.0,Horta,113.0,37279.0
2015,7.0,Horta-Guinardó,43.0,Horta,114.0,43503.0
2015,7.0,Horta-Guinardó,43.0,Horta,115.0,50380.0
2015,7.0,Horta-Guinardó,43.0,Horta,116.0,39078.0
2015,7.0,Horta-Guinardó,43.0,Horta,117.0,40194.0
2015,7.0,Horta-Guinardó,43.0,Horta,118.0,39746.0
2015,7.0,Horta-Guinardó,43.0,Horta,119.0,34442.0
2015,7.0,Horta-Guinardó,43.0,Horta,120.0,39025.0
2015,7.0,Horta-Guinardó,43.0,Horta,121.0,34396.0
2015,7.0,Horta-Guinardó,43.0,Horta,122.0,36791.0
2015,7.0,Horta-Guinardó,43.0,Horta,123.0,39841.0
2015,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,1.0,36476.0
2015,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,2.0,45834.0
2015,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,3.0,36749.0
2015,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,4.0,35892.0
2015,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,5.0,39152.0
